"GEO_ID","NAME","P5_001N","P5_002N","P5_003N","P5_004N","P5_005N","P5_006N","P5_007N","P5_008N","P5_009N","P5_010N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Institutionalized population:"," !!Total:!!Institutionalized population:!!Correctional facilities for adults"," !!Total:!!Institutionalized population:!!Juvenile facilities"," !!Total:!!Institutionalized population:!!Nursing facilities/Skilled-nursing facilities"," !!Total:!!Institutionalized population:!!Other institutional facilities"," !!Total:!!Noninstitutionalized population:"," !!Total:!!Noninstitutionalized population:!!College/University student housing"," !!Total:!!Noninstitutionalized population:!!Military quarters"," !!Total:!!Noninstitutionalized population:!!Other noninstitutional facilities",
"1400000US17031804810","Census Tract 8048.10, Cook County, Illinois","151","151","0","0","151","0","0","0","0","0",
"1400000US17031804901","Census Tract 8049.01, Cook County, Illinois","56","0","0","0","0","0","56","0","0","56",
"1400000US17031804902","Census Tract 8049.02, Cook County, Illinois","11","0","0","0","0","0","11","0","0","11",
"1400000US17031805001","Census Tract 8050.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031805002","Census Tract 8050.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031805105","Census Tract 8051.05, Cook County, Illinois","31","0","0","0","0","0","31","0","0","31",
"1400000US17031805106","Census Tract 8051.06, Cook County, Illinois","80","80","0","0","80","0","0","0","0","0",
"1400000US17031805107","Census Tract 8051.07, Cook County, Illinois","15","0","0","0","0","0","15","0","0","15",
"1400000US17031805108","Census Tract 8051.08, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031805109","Census Tract 8051.09, Cook County, Illinois","61","44","0","0","44","0","17","0","0","17",
"1400000US17031805110","Census Tract 8051.10, Cook County, Illinois","69","62","0","0","62","0","7","0","0","7",
"1400000US17031805111","Census Tract 8051.11, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031805112","Census Tract 8051.12, Cook County, Illinois","25","0","0","0","0","0","25","0","0","25",
"1400000US17031805201","Census Tract 8052.01, Cook County, Illinois","290","286","0","0","286","0","4","0","0","4",
"1400000US17031805202","Census Tract 8052.02, Cook County, Illinois","145","145","0","0","145","0","0","0","0","0",
"1400000US17031805301","Census Tract 8053.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031805302","Census Tract 8053.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031805401","Census Tract 8054.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031805402","Census Tract 8054.02, Cook County, Illinois","2","0","0","0","0","0","2","0","0","2",
"1400000US17031805501","Census Tract 8055.01, Cook County, Illinois","284","284","0","0","284","0","0","0","0","0",
"1400000US17031805502","Census Tract 8055.02, Cook County, Illinois","10","0","0","0","0","0","10","0","0","10",
"1400000US17031805600","Census Tract 8056, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031805701","Census Tract 8057.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031805702","Census Tract 8057.02, Cook County, Illinois","10","0","0","0","0","0","10","0","0","10",
"1400000US17031805801","Census Tract 8058.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031805802","Census Tract 8058.02, Cook County, Illinois","43","0","0","0","0","0","43","0","0","43",
"1400000US17031805901","Census Tract 8059.01, Cook County, Illinois","128","117","0","0","0","117","11","0","0","11",
"1400000US17031805902","Census Tract 8059.02, Cook County, Illinois","271","266","0","0","266","0","5","0","0","5",
"1400000US17031806001","Census Tract 8060.01, Cook County, Illinois","7","0","0","0","0","0","7","0","0","7",
"1400000US17031806002","Census Tract 8060.02, Cook County, Illinois","273","273","0","0","273","0","0","0","0","0",
"1400000US17031806004","Census Tract 8060.04, Cook County, Illinois","184","183","0","0","183","0","1","0","0","1",
"1400000US17031806005","Census Tract 8060.05, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031806006","Census Tract 8060.06, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031806102","Census Tract 8061.02, Cook County, Illinois","117","99","0","0","99","0","18","0","0","18",
"1400000US17031806103","Census Tract 8061.03, Cook County, Illinois","9","0","0","0","0","0","9","0","0","9",
"1400000US17031806104","Census Tract 8061.04, Cook County, Illinois","213","175","0","0","78","97","38","0","0","38",
"1400000US17031806201","Census Tract 8062.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031806202","Census Tract 8062.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031806300","Census Tract 8063, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031806400","Census Tract 8064, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031806501","Census Tract 8065.01, Cook County, Illinois","8","0","0","0","0","0","8","0","0","8",
"1400000US17031806502","Census Tract 8065.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031806600","Census Tract 8066, Cook County, Illinois","18","0","0","0","0","0","18","0","0","18",
"1400000US17031806700","Census Tract 8067, Cook County, Illinois","8","0","0","0","0","0","8","0","0","8",
"1400000US17031806801","Census Tract 8068.01, Cook County, Illinois","388","364","0","0","292","72","24","0","0","24",
"1400000US17031806802","Census Tract 8068.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031806900","Census Tract 8069, Cook County, Illinois","17","0","0","0","0","0","17","0","0","17",
"1400000US17031807000","Census Tract 8070, Cook County, Illinois","134","134","0","0","134","0","0","0","0","0",
"1400000US17031807100","Census Tract 8071, Cook County, Illinois","15","0","0","0","0","0","15","0","0","15",
"1400000US17031807200","Census Tract 8072, Cook County, Illinois","14","0","0","0","0","0","14","0","0","14",
"1400000US17031807300","Census Tract 8073, Cook County, Illinois","14","0","0","0","0","0","14","0","0","14",
"1400000US17031807400","Census Tract 8074, Cook County, Illinois","5","0","0","0","0","0","5","0","0","5",
"1400000US17031807500","Census Tract 8075, Cook County, Illinois","28","0","0","0","0","0","28","0","0","28",
"1400000US17031807600","Census Tract 8076, Cook County, Illinois","15","0","0","0","0","0","15","0","0","15",
"1400000US17031807700","Census Tract 8077, Cook County, Illinois","25","25","0","0","25","0","0","0","0","0",
"1400000US17031807800","Census Tract 8078, Cook County, Illinois","85","20","0","0","20","0","65","59","0","6",
"1400000US17031807900","Census Tract 8079, Cook County, Illinois","8","8","0","0","8","0","0","0","0","0",
"1400000US17031808001","Census Tract 8080.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031808002","Census Tract 8080.02, Cook County, Illinois","308","308","0","0","308","0","0","0","0","0",
"1400000US17031808100","Census Tract 8081, Cook County, Illinois","665","665","0","0","665","0","0","0","0","0",
"1400000US17031808200","Census Tract 8082, Cook County, Illinois","7","0","0","0","0","0","7","0","0","7",
"1400000US17031808301","Census Tract 8083.01, Cook County, Illinois","192","191","0","0","191","0","1","0","0","1",
"1400000US17031808302","Census Tract 8083.02, Cook County, Illinois","48","48","0","0","48","0","0","0","0","0",
"1400000US17031808400","Census Tract 8084, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031808500","Census Tract 8085, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031808600","Census Tract 8086, Cook County, Illinois","20","0","0","0","0","0","20","0","0","20",
"1400000US17031808702","Census Tract 8087.02, Cook County, Illinois","4464","0","0","0","0","0","4464","4464","0","0",
"1400000US17031808800","Census Tract 8088, Cook County, Illinois","339","0","0","0","0","0","339","337","0","2",
"1400000US17031808900","Census Tract 8089, Cook County, Illinois","18","18","0","0","18","0","0","0","0","0",
"1400000US17031809000","Census Tract 8090, Cook County, Illinois","521","229","0","0","229","0","292","0","0","292",
"1400000US17031809100","Census Tract 8091, Cook County, Illinois","123","123","0","0","123","0","0","0","0","0",
"1400000US17031809200","Census Tract 8092, Cook County, Illinois","38","3","0","3","0","0","35","0","0","35",
"1400000US17031809300","Census Tract 8093, Cook County, Illinois","390","137","0","28","109","0","253","241","0","12",
"1400000US17031809401","Census Tract 8094.01, Cook County, Illinois","215","171","0","0","171","0","44","0","0","44",
"1400000US17031809402","Census Tract 8094.02, Cook County, Illinois","252","0","0","0","0","0","252","213","0","39",
"1400000US17031809500","Census Tract 8095, Cook County, Illinois","173","56","0","0","56","0","117","0","0","117",
"1400000US17031809600","Census Tract 8096, Cook County, Illinois","13","0","0","0","0","0","13","0","0","13",
"1400000US17031809700","Census Tract 8097, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031809800","Census Tract 8098, Cook County, Illinois","331","331","0","0","0","331","0","0","0","0",
"1400000US17031809900","Census Tract 8099, Cook County, Illinois","51","6","0","6","0","0","45","0","0","45",
"1400000US17031810000","Census Tract 8100, Cook County, Illinois","15","0","0","0","0","0","15","0","0","15",
"1400000US17031810100","Census Tract 8101, Cook County, Illinois","32","27","0","27","0","0","5","0","0","5",
"1400000US17031810200","Census Tract 8102, Cook County, Illinois","13","0","0","0","0","0","13","0","0","13",
"1400000US17031810301","Census Tract 8103.01, Cook County, Illinois","108","93","0","0","93","0","15","0","0","15",
"1400000US17031810302","Census Tract 8103.02, Cook County, Illinois","97","97","0","0","97","0","0","0","0","0",
"1400000US17031810400","Census Tract 8104, Cook County, Illinois","6","0","0","0","0","0","6","0","0","6",
"1400000US17031810501","Census Tract 8105.01, Cook County, Illinois","222","216","0","0","216","0","6","0","0","6",
"1400000US17031810502","Census Tract 8105.02, Cook County, Illinois","186","186","0","0","186","0","0","0","0","0",
"1400000US17031810600","Census Tract 8106, Cook County, Illinois","6","0","0","0","0","0","6","0","0","6",
"1400000US17031810701","Census Tract 8107.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031810702","Census Tract 8107.02, Cook County, Illinois","168","168","0","0","168","0","0","0","0","0",
"1400000US17031810800","Census Tract 8108, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031810900","Census Tract 8109, Cook County, Illinois","1","0","0","0","0","0","1","0","0","1",
"1400000US17031811000","Census Tract 8110, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031811100","Census Tract 8111, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031811200","Census Tract 8112, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031811301","Census Tract 8113.01, Cook County, Illinois","30","0","0","0","0","0","30","0","0","30",
"1400000US17031811302","Census Tract 8113.02, Cook County, Illinois","4","4","0","0","4","0","0","0","0","0",
"1400000US17031811401","Census Tract 8114.01, Cook County, Illinois","2","0","0","0","0","0","2","0","0","2",
"1400000US17031811402","Census Tract 8114.02, Cook County, Illinois","15","0","0","0","0","0","15","0","0","15",
"1400000US17031811500","Census Tract 8115, Cook County, Illinois","7","0","0","0","0","0","7","0","0","7",
"1400000US17031811600","Census Tract 8116, Cook County, Illinois","4","0","0","0","0","0","4","0","0","4",
"1400000US17031811701","Census Tract 8117.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031811702","Census Tract 8117.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031811800","Census Tract 8118, Cook County, Illinois","503","492","0","0","492","0","11","0","0","11",
"1400000US17031811900","Census Tract 8119, Cook County, Illinois","935","0","0","0","0","0","935","926","0","9",
"1400000US17031812000","Census Tract 8120, Cook County, Illinois","4","0","0","0","0","0","4","0","0","4",
"1400000US17031812100","Census Tract 8121, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031812200","Census Tract 8122, Cook County, Illinois","55","51","0","0","51","0","4","0","0","4",
"1400000US17031812301","Census Tract 8123.01, Cook County, Illinois","25","0","0","0","0","0","25","25","0","0",
"1400000US17031812302","Census Tract 8123.02, Cook County, Illinois","6","6","0","6","0","0","0","0","0","0",
"1400000US17031812400","Census Tract 8124, Cook County, Illinois","6","0","0","0","0","0","6","0","0","6",
"1400000US17031812500","Census Tract 8125, Cook County, Illinois","23","12","0","0","12","0","11","0","0","11",
"1400000US17031812600","Census Tract 8126, Cook County, Illinois","18","0","0","0","0","0","18","0","0","18",
"1400000US17031812700","Census Tract 8127, Cook County, Illinois","15","0","0","0","0","0","15","0","0","15",
"1400000US17031812801","Census Tract 8128.01, Cook County, Illinois","20","0","0","0","0","0","20","0","0","20",
"1400000US17031812802","Census Tract 8128.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031812900","Census Tract 8129, Cook County, Illinois","106","102","0","0","95","7","4","0","0","4",
"1400000US17031813000","Census Tract 8130, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031813100","Census Tract 8131, Cook County, Illinois","3","0","0","0","0","0","3","0","0","3",
"1400000US17031813200","Census Tract 8132, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031813301","Census Tract 8133.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031813302","Census Tract 8133.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031813400","Census Tract 8134, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031813500","Census Tract 8135, Cook County, Illinois","21","0","0","0","0","0","21","0","0","21",
"1400000US17031813600","Census Tract 8136, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031813701","Census Tract 8137.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031813702","Census Tract 8137.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031813801","Census Tract 8138.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031813802","Census Tract 8138.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031813900","Census Tract 8139, Cook County, Illinois","286","286","0","0","286","0","0","0","0","0",
"1400000US17031814000","Census Tract 8140, Cook County, Illinois","9","0","0","0","0","0","9","0","0","9",
"1400000US17031814100","Census Tract 8141, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031814200","Census Tract 8142, Cook County, Illinois","8","0","0","0","0","0","8","0","0","8",
"1400000US17031814300","Census Tract 8143, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031814400","Census Tract 8144, Cook County, Illinois","1","0","0","0","0","0","1","0","0","1",
"1400000US17031814500","Census Tract 8145, Cook County, Illinois","376","376","0","0","183","193","0","0","0","0",
"1400000US17031814600","Census Tract 8146, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031814700","Census Tract 8147, Cook County, Illinois","9","0","0","0","0","0","9","0","0","9",
"1400000US17031814800","Census Tract 8148, Cook County, Illinois","12","0","0","0","0","0","12","0","0","12",
"1400000US17031814900","Census Tract 8149, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031815000","Census Tract 8150, Cook County, Illinois","10","0","0","0","0","0","10","0","0","10",
